"","BEZNAME","BEZNR","time","Temperature_raw","Temperature_pop"
"1","District de Monthey",2308,"2026-07-22",15.6915683746338,17.1705513000488
"2","District de Monthey",2308,"2026-07-23",16.4840145111084,18.0029563903809
"3","District de Monthey",2308,"2026-07-24",17.4949989318848,18.920539855957
"4","District de Monthey",2308,"2026-07-25",18.8374691009521,20.0919666290283
"5","District de Monthey",2308,"2026-07-26",14.6797733306885,15.8337812423706
"6","Bezirk Mittelland",1502,"2026-07-22",16.1572208404541,16.2957286834717
"7","Bezirk Mittelland",1502,"2026-07-23",15.8260126113892,15.9701919555664
"8","Bezirk Mittelland",1502,"2026-07-24",16.6296634674072,16.6661224365234
"9","Bezirk Mittelland",1502,"2026-07-25",21.4379329681396,21.5219841003418
"10","Bezirk Mittelland",1502,"2026-07-26",18.837739944458,19.1013565063477
"11","Bezirk Brig",2301,"2026-07-22",10.7262992858887,12.7127418518066
"12","Bezirk Brig",2301,"2026-07-23",10.7559156417847,12.6973962783813
"13","Bezirk Brig",2301,"2026-07-24",12.2678575515747,14.3333930969238
"14","Bezirk Brig",2301,"2026-07-25",12.2714767456055,14.8202953338623
"15","Bezirk Brig",2301,"2026-07-26",9.85284805297852,11.4995307922363
"16","District de la Sarine",1004,"2026-07-22",18.8336448669434,18.6796474456787
"17","District de la Sarine",1004,"2026-07-23",19.6022205352783,19.4655113220215
"18","District de la Sarine",1004,"2026-07-24",19.9625587463379,19.5896739959717
"19","District de la Sarine",1004,"2026-07-25",22.0704364776611,21.8508033752441
"20","District de la Sarine",1004,"2026-07-26",19.7391834259033,19.6606693267822
"21","Bezirk Pfäffikon",108,"2026-07-22",18.8723335266113,19.1215877532959
"22","Bezirk Pfäffikon",108,"2026-07-23",18.6714134216309,18.9728260040283
"23","Bezirk Pfäffikon",108,"2026-07-24",18.957426071167,19.2986850738525
"24","Bezirk Pfäffikon",108,"2026-07-25",22.59494972229,22.7805023193359
"25","Bezirk Pfäffikon",108,"2026-07-26",20.5777626037598,20.7858848571777
"26","Bezirk Bülach",103,"2026-07-22",19.6001300811768,19.550931930542
"27","Bezirk Bülach",103,"2026-07-23",19.4028568267822,19.4194469451904
"28","Bezirk Bülach",103,"2026-07-24",19.7749538421631,19.751163482666
"29","Bezirk Bülach",103,"2026-07-25",22.8154907226562,22.7004661560059
"30","Bezirk Bülach",103,"2026-07-26",21.3938369750977,21.5817527770996
"31","Bezirk Baden",1902,"2026-07-22",19.8044376373291,19.837760925293
"32","Bezirk Baden",1902,"2026-07-23",19.5409297943115,19.5568027496338
"33","Bezirk Baden",1902,"2026-07-24",20.1700897216797,20.1692905426025
"34","Bezirk Baden",1902,"2026-07-25",22.7530498504639,22.7614517211914
"35","Bezirk Baden",1902,"2026-07-26",21.0596771240234,21.0647201538086
"36","Bezirk Hinwil",105,"2026-07-22",18.7036304473877,19.1661434173584
"37","Bezirk Hinwil",105,"2026-07-23",18.6600246429443,19.2395534515381
"38","Bezirk Hinwil",105,"2026-07-24",19.2111721038818,19.7612743377686
"39","Bezirk Hinwil",105,"2026-07-25",22.7689819335938,23.1597309112549
"40","Bezirk Hinwil",105,"2026-07-26",20.2073707580566,20.7414627075195
"41","Bezirk Bremgarten",1903,"2026-07-22",19.5444431304932,19.5115280151367
"42","Bezirk Bremgarten",1903,"2026-07-23",19.5714473724365,19.533784866333
"43","Bezirk Bremgarten",1903,"2026-07-24",20.1944446563721,20.1526393890381
"44","Bezirk Bremgarten",1903,"2026-07-25",22.7213325500488,22.6558723449707
"45","Bezirk Bremgarten",1903,"2026-07-26",21.1775188446045,21.1930160522461
"46","Bezirk Kulm",1905,"2026-07-22",19.2299270629883,19.2805690765381
"47","Bezirk Kulm",1905,"2026-07-23",19.3671894073486,19.4146976470947
"48","Bezirk Kulm",1905,"2026-07-24",20.0926361083984,20.1708126068115
"49","Bezirk Kulm",1905,"2026-07-25",22.8070621490479,22.9002418518066
"50","Bezirk Kulm",1905,"2026-07-26",20.4910926818848,20.6033840179443
"51","Bezirk Laufenburg",1906,"2026-07-22",19.8215045928955,19.8883972167969
"52","Bezirk Laufenburg",1906,"2026-07-23",19.3885955810547,19.4261417388916
"53","Bezirk Laufenburg",1906,"2026-07-24",20.5308151245117,20.5855960845947
"54","Bezirk Laufenburg",1906,"2026-07-25",23.2736797332764,23.2988986968994
"55","Bezirk Laufenburg",1906,"2026-07-26",20.8984565734863,21.012077331543
"56","Bezirk Rheinfelden",1909,"2026-07-22",19.8040103912354,19.8048229217529
"57","Bezirk Rheinfelden",1909,"2026-07-23",19.4384994506836,19.5232067108154
"58","Bezirk Rheinfelden",1909,"2026-07-24",20.9563274383545,20.9182109832764
"59","Bezirk Rheinfelden",1909,"2026-07-25",24.0151653289795,24.0595436096191
"60","Bezirk Rheinfelden",1909,"2026-07-26",22.2577819824219,22.4710636138916
"61","Bezirk Winterthur",110,"2026-07-22",18.931941986084,18.9604873657227
"62","Bezirk Winterthur",110,"2026-07-23",18.8007926940918,18.8712940216064
"63","Bezirk Winterthur",110,"2026-07-24",18.96702003479,18.9493312835693
"64","Bezirk Winterthur",110,"2026-07-25",22.5991287231445,22.4596748352051
"65","Bezirk Winterthur",110,"2026-07-26",21.0939121246338,21.1298694610596
"66","Bezirk Höfe",503,"2026-07-22",18.5911083221436,19.1084957122803
"67","Bezirk Höfe",503,"2026-07-23",18.8162975311279,19.3317756652832
"68","Bezirk Höfe",503,"2026-07-24",19.3863658905029,19.8807201385498
"69","Bezirk Höfe",503,"2026-07-25",22.7825183868408,23.1183795928955
"70","Bezirk Höfe",503,"2026-07-26",20.3807277679443,20.8353824615479
"71","Bezirk Visp",2313,"2026-07-22",7.76459789276123,11.7491798400879
"72","Bezirk Visp",2313,"2026-07-23",7.49928998947144,11.6565446853638
"73","Bezirk Visp",2313,"2026-07-24",9.54982280731201,13.4139261245728
"74","Bezirk Visp",2313,"2026-07-25",9.75624465942383,13.6792821884155
"75","Bezirk Visp",2313,"2026-07-26",6.86507749557495,10.4263687133789
"76","Kanton Zug",900,"2026-07-22",18.5027179718018,19.0684299468994
"77","Kanton Zug",900,"2026-07-23",18.6248588562012,19.1929836273193
"78","Kanton Zug",900,"2026-07-24",19.3880710601807,19.9467105865479
"79","Kanton Zug",900,"2026-07-25",22.2831172943115,22.6036891937256
"80","Kanton Zug",900,"2026-07-26",19.9143810272217,20.5296592712402
"81","Bezirk Thierstein",1110,"2026-07-22",17.8781051635742,18.1705131530762
"82","Bezirk Thierstein",1110,"2026-07-23",17.6342391967773,17.9768695831299
"83","Bezirk Thierstein",1110,"2026-07-24",18.8717422485352,19.0729522705078
"84","Bezirk Thierstein",1110,"2026-07-25",22.3369331359863,22.5231609344482
"85","Bezirk Thierstein",1110,"2026-07-26",20.6413764953613,20.9936065673828
"86","Bezirk Meilen",107,"2026-07-22",20.0784873962402,19.9876594543457
"87","Bezirk Meilen",107,"2026-07-23",20.205451965332,20.0930080413818
"88","Bezirk Meilen",107,"2026-07-24",20.829553604126,20.7280120849609
"89","Bezirk Meilen",107,"2026-07-25",23.7335662841797,23.6790790557861
"90","Bezirk Meilen",107,"2026-07-26",21.3407382965088,21.2052555084229
"91","Bezirk Raron",2309,"2026-07-22",10.6532497406006,13.2417993545532
"92","Bezirk Raron",2309,"2026-07-23",10.5800008773804,13.3483085632324
"93","Bezirk Raron",2309,"2026-07-24",12.43141746521,14.8796157836914
"94","Bezirk Raron",2309,"2026-07-25",13.2046165466309,15.5584478378296
"95","Bezirk Raron",2309,"2026-07-26",9.75746536254883,11.8258972167969
"96","Bezirk Zofingen",1910,"2026-07-22",19.301097869873,19.3730754852295
"97","Bezirk Zofingen",1910,"2026-07-23",19.3299388885498,19.3635578155518
"98","Bezirk Zofingen",1910,"2026-07-24",19.9393997192383,19.9735088348389
"99","Bezirk Zofingen",1910,"2026-07-25",21.9196071624756,21.8479995727539
"100","Bezirk Zofingen",1910,"2026-07-26",19.9413833618164,19.9334526062012
"101","Bezirk Gösgen",1105,"2026-07-22",19.3413429260254,19.6023902893066
"102","Bezirk Gösgen",1105,"2026-07-23",19.0411319732666,19.3233985900879
"103","Bezirk Gösgen",1105,"2026-07-24",20.0944404602051,20.2319412231445
"104","Bezirk Gösgen",1105,"2026-07-25",22.1939449310303,22.1650066375732
"105","Bezirk Gösgen",1105,"2026-07-26",19.8245849609375,19.9163570404053
"106","Bezirk Dorneck",1104,"2026-07-22",18.9141139984131,19.1824417114258
"107","Bezirk Dorneck",1104,"2026-07-23",18.6397285461426,18.9904289245605
"108","Bezirk Dorneck",1104,"2026-07-24",19.9014682769775,20.137414932251
"109","Bezirk Dorneck",1104,"2026-07-25",23.5272922515869,23.8743953704834
"110","Bezirk Dorneck",1104,"2026-07-26",22.0318069458008,22.6099414825439
"111","Kanton Nidwalden",700,"2026-07-22",15.1267518997192,17.1986408233643
"112","Kanton Nidwalden",700,"2026-07-23",15.3016986846924,17.4001159667969
"113","Kanton Nidwalden",700,"2026-07-24",16.4489002227783,18.2588233947754
"114","Kanton Nidwalden",700,"2026-07-25",20.1569709777832,21.946662902832
"115","Kanton Nidwalden",700,"2026-07-26",16.4428768157959,18.5144195556641
"116","Bezirk Vorderland",1503,"2026-07-22",17.0157661437988,17.2873516082764
"117","Bezirk Vorderland",1503,"2026-07-23",16.6568908691406,16.9728889465332
"118","Bezirk Vorderland",1503,"2026-07-24",17.5077800750732,17.7457084655762
"119","Bezirk Vorderland",1503,"2026-07-25",21.8924369812012,22.0467777252197
"120","Bezirk Vorderland",1503,"2026-07-26",19.7156105041504,20.0270843505859
"121","Bezirk Brugg",1904,"2026-07-22",19.9136409759521,19.8534069061279
"122","Bezirk Brugg",1904,"2026-07-23",19.6652946472168,19.6188125610352
"123","Bezirk Brugg",1904,"2026-07-24",20.385274887085,20.2506980895996
"124","Bezirk Brugg",1904,"2026-07-25",22.8122272491455,22.6546440124512
"125","Bezirk Brugg",1904,"2026-07-26",20.7057361602783,20.8584613800049
"126","Kanton Uri",400,"2026-07-22",9.87181282043457,13.0791921615601
"127","Kanton Uri",400,"2026-07-23",9.88409042358398,13.1221971511841
"128","Kanton Uri",400,"2026-07-24",11.6395740509033,14.6426973342896
"129","Kanton Uri",400,"2026-07-25",14.4782810211182,17.7753086090088
"130","Kanton Uri",400,"2026-07-26",11.065167427063,14.3785457611084
"131","Bezirk Andelfingen",102,"2026-07-22",19.3172206878662,19.3256416320801
"132","Bezirk Andelfingen",102,"2026-07-23",19.1647262573242,19.1539363861084
"133","Bezirk Andelfingen",102,"2026-07-24",19.3137874603271,19.3116149902344
"134","Bezirk Andelfingen",102,"2026-07-25",22.7106838226318,22.722635269165
"135","Bezirk Andelfingen",102,"2026-07-26",21.4502449035645,21.4116115570068
"136","Bezirk Uster",109,"2026-07-22",19.6838092803955,19.6987075805664
"137","Bezirk Uster",109,"2026-07-23",19.7795391082764,19.7791881561279
"138","Bezirk Uster",109,"2026-07-24",19.9230003356934,19.9586524963379
"139","Bezirk Uster",109,"2026-07-25",22.9426212310791,22.9662704467773
"140","Bezirk Uster",109,"2026-07-26",21.4901084899902,21.5333232879639
"141","Bezirk March",505,"2026-07-22",16.5325546264648,18.4619235992432
"142","Bezirk March",505,"2026-07-23",16.6722564697266,18.5900230407715
"143","Bezirk March",505,"2026-07-24",17.6239967346191,19.3590602874756
"144","Bezirk March",505,"2026-07-25",21.3313903808594,22.8110027313232
"145","Bezirk March",505,"2026-07-26",18.4205112457275,20.38623046875
"146","District de la Gruyère",1003,"2026-07-22",15.8153972625732,17.1003131866455
"147","District de la Gruyère",1003,"2026-07-23",16.5039482116699,17.8746585845947
"148","District de la Gruyère",1003,"2026-07-24",17.547815322876,18.7362327575684
"149","District de la Gruyère",1003,"2026-07-25",19.8542232513428,21.0124225616455
"150","District de la Gruyère",1003,"2026-07-26",16.2574367523193,17.6100597381592
"151","Bezirk Sense",1006,"2026-07-22",17.4313068389893,18.35910987854
"152","Bezirk Sense",1006,"2026-07-23",18.2228183746338,19.2447128295898
"153","Bezirk Sense",1006,"2026-07-24",18.6802749633789,19.4239826202393
"154","Bezirk Sense",1006,"2026-07-25",21.1622829437256,21.7596302032471
"155","Bezirk Sense",1006,"2026-07-26",18.0276298522949,19.0063915252686
"156","Distretto di Mendrisio",2106,"2026-07-22",21.3202095031738,22.4519901275635
"157","Distretto di Mendrisio",2106,"2026-07-23",22.6675128936768,23.8002777099609
"158","Distretto di Mendrisio",2106,"2026-07-24",21.726806640625,22.7911949157715
"159","Distretto di Mendrisio",2106,"2026-07-25",21.7160148620605,22.9150352478027
"160","Distretto di Mendrisio",2106,"2026-07-26",21.5383586883545,22.6486778259277
"161","Bezirk Dielsdorf",104,"2026-07-22",19.7153263092041,19.6427021026611
"162","Bezirk Dielsdorf",104,"2026-07-23",19.5117034912109,19.5010185241699
"163","Bezirk Dielsdorf",104,"2026-07-24",19.8913440704346,19.8167972564697
"164","Bezirk Dielsdorf",104,"2026-07-25",22.8593692779541,22.7393989562988
"165","Bezirk Dielsdorf",104,"2026-07-26",21.3431053161621,21.3976974487305
"166","Bezirk Solothurn",1109,"2026-07-22",19.4091510772705,19.3860969543457
"167","Bezirk Solothurn",1109,"2026-07-23",19.3221111297607,19.2903709411621
"168","Bezirk Solothurn",1109,"2026-07-24",19.9476680755615,19.9181976318359
"169","Bezirk Solothurn",1109,"2026-07-25",21.2473602294922,21.2082843780518
"170","Bezirk Solothurn",1109,"2026-07-26",19.6427955627441,19.6615428924561
"171","Canton de Genève",2500,"2026-07-22",21.6543712615967,21.8987064361572
"172","Canton de Genève",2500,"2026-07-23",21.8972606658936,21.9540004730225
"173","Canton de Genève",2500,"2026-07-24",22.4562320709229,22.4943599700928
"174","Canton de Genève",2500,"2026-07-25",22.4889469146729,22.4353218078613
"175","Canton de Genève",2500,"2026-07-26",22.4536876678467,22.616943359375
"176","Distretto di Lugano",2105,"2026-07-22",19.9906635284424,21.4206581115723
"177","Distretto di Lugano",2105,"2026-07-23",21.0698699951172,22.4937953948975
"178","Distretto di Lugano",2105,"2026-07-24",20.4634552001953,21.7970237731934
"179","Distretto di Lugano",2105,"2026-07-25",19.9156341552734,21.2945709228516
"180","Distretto di Lugano",2105,"2026-07-26",19.686975479126,21.0422115325928
"181","Bezirk Hinterland",1501,"2026-07-22",15.654275894165,16.3746128082275
"182","Bezirk Hinterland",1501,"2026-07-23",15.5956935882568,16.3375072479248
"183","Bezirk Hinterland",1501,"2026-07-24",16.148286819458,16.6279048919678
"184","Bezirk Hinterland",1501,"2026-07-25",20.9963760375977,21.5879650115967
"185","Bezirk Hinterland",1501,"2026-07-26",18.2667121887207,19.4111270904541
"186","Bezirk Muri",1908,"2026-07-22",19.6254863739014,19.6909523010254
"187","Bezirk Muri",1908,"2026-07-23",19.7563419342041,19.8089027404785
"188","Bezirk Muri",1908,"2026-07-24",20.4401073455811,20.47829246521
"189","Bezirk Muri",1908,"2026-07-25",22.893045425415,22.8747024536133
"190","Bezirk Muri",1908,"2026-07-26",21.141092300415,21.2764453887939
"191","Bezirk Olten",1108,"2026-07-22",19.4283027648926,19.5304622650146
"192","Bezirk Olten",1108,"2026-07-23",19.2332515716553,19.3572025299072
"193","Bezirk Olten",1108,"2026-07-24",19.9401664733887,19.9934978485107
"194","Bezirk Olten",1108,"2026-07-25",21.7387866973877,21.8300476074219
"195","Bezirk Olten",1108,"2026-07-26",19.7245559692383,19.8649559020996
"196","Bezirk Zurzach",1911,"2026-07-22",19.7901782989502,19.8135585784912
"197","Bezirk Zurzach",1911,"2026-07-23",19.5058212280273,19.507417678833
"198","Bezirk Zurzach",1911,"2026-07-24",20.0434455871582,20.0736541748047
"199","Bezirk Zurzach",1911,"2026-07-25",22.8657550811768,22.8414058685303
"200","Bezirk Zurzach",1911,"2026-07-26",20.8161525726318,20.7812786102295
"201","Distretto di Locarno",2104,"2026-07-22",16.9169864654541,21.4970455169678
"202","Distretto di Locarno",2104,"2026-07-23",17.8209247589111,22.4558181762695
"203","Distretto di Locarno",2104,"2026-07-24",17.4898052215576,21.9859504699707
"204","Distretto di Locarno",2104,"2026-07-25",16.7669525146484,21.2221183776855
"205","Distretto di Locarno",2104,"2026-07-26",16.2413024902344,20.2645606994629
"206","Bezirk Schwyz",506,"2026-07-22",14.1587476730347,16.2729454040527
"207","Bezirk Schwyz",506,"2026-07-23",14.2699394226074,16.4145565032959
"208","Bezirk Schwyz",506,"2026-07-24",15.5914573669434,17.6352462768555
"209","Bezirk Schwyz",506,"2026-07-25",19.2221813201904,21.1365528106689
"210","Bezirk Schwyz",506,"2026-07-26",15.4243116378784,17.3611888885498
"211","Bezirk Affoltern",101,"2026-07-22",19.5326709747314,19.5074710845947
"212","Bezirk Affoltern",101,"2026-07-23",19.6230220794678,19.5820121765137
"213","Bezirk Affoltern",101,"2026-07-24",20.2295780181885,20.1425457000732
"214","Bezirk Affoltern",101,"2026-07-25",23.0249500274658,22.9618053436279
"215","Bezirk Affoltern",101,"2026-07-26",20.7182464599609,20.7547130584717
"216","Bezirk Lenzburg",1907,"2026-07-22",19.7586135864258,19.7864322662354
"217","Bezirk Lenzburg",1907,"2026-07-23",19.7511463165283,19.719274520874
"218","Bezirk Lenzburg",1907,"2026-07-24",20.158317565918,20.0757369995117
"219","Bezirk Lenzburg",1907,"2026-07-25",22.8068046569824,22.7339057922363
"220","Bezirk Lenzburg",1907,"2026-07-26",21.0540733337402,21.0385627746582
"221","Bezirk Aarau",1901,"2026-07-22",19.8581676483154,19.9911708831787
"222","Bezirk Aarau",1901,"2026-07-23",19.6399974822998,19.7345390319824
"223","Bezirk Aarau",1901,"2026-07-24",20.3795986175537,20.4150886535645
"224","Bezirk Aarau",1901,"2026-07-25",22.6340370178223,22.576322555542
"225","Bezirk Aarau",1901,"2026-07-26",20.5328197479248,20.6317520141602
"226","Bezirk Reiat",1402,"2026-07-22",18.8986625671387,19.0217151641846
"227","Bezirk Reiat",1402,"2026-07-23",18.4850597381592,18.6207618713379
"228","Bezirk Reiat",1402,"2026-07-24",19.0389003753662,19.1887912750244
"229","Bezirk Reiat",1402,"2026-07-25",22.9379730224609,23.0114097595215
"230","Bezirk Reiat",1402,"2026-07-26",21.0718746185303,21.1426105499268
"231","Bezirk Stein",1405,"2026-07-22",18.6561107635498,18.6435031890869
"232","Bezirk Stein",1405,"2026-07-23",18.6699562072754,18.6703834533691
"233","Bezirk Stein",1405,"2026-07-24",18.8010196685791,18.7947616577148
"234","Bezirk Stein",1405,"2026-07-25",22.5748386383057,22.5496845245361
"235","Bezirk Stein",1405,"2026-07-26",21.2220401763916,21.1912689208984
"236","Bezirk Horgen",106,"2026-07-22",19.171365737915,19.4345054626465
"237","Bezirk Horgen",106,"2026-07-23",19.3976230621338,19.6594200134277
"238","Bezirk Horgen",106,"2026-07-24",19.9427146911621,20.2219009399414
"239","Bezirk Horgen",106,"2026-07-25",23.0551891326904,23.1458473205566
"240","Bezirk Horgen",106,"2026-07-26",20.7777767181396,21.1263771057129
"241","Bezirk Bucheggberg",1103,"2026-07-22",19.4911289215088,19.4842586517334
"242","Bezirk Bucheggberg",1103,"2026-07-23",19.6062908172607,19.5906448364258
"243","Bezirk Bucheggberg",1103,"2026-07-24",20.2718830108643,20.2518310546875
"244","Bezirk Bucheggberg",1103,"2026-07-25",21.8695602416992,21.8338222503662
"245","Bezirk Bucheggberg",1103,"2026-07-26",19.2890853881836,19.3250350952148
"246","Bezirk Unterklettgau",1406,"2026-07-22",19.1409435272217,19.1401863098145
"247","Bezirk Unterklettgau",1406,"2026-07-23",19.0984783172607,19.1041450500488
"248","Bezirk Unterklettgau",1406,"2026-07-24",19.5762195587158,19.5891933441162
"249","Bezirk Unterklettgau",1406,"2026-07-25",22.7467021942139,22.7446365356445
"250","Bezirk Unterklettgau",1406,"2026-07-26",20.7005062103271,20.6815147399902
"251","District de Martigny",2307,"2026-07-22",15.6461982727051,18.3579120635986
"252","District de Martigny",2307,"2026-07-23",16.1920852661133,18.9869709014893
"253","District de Martigny",2307,"2026-07-24",17.485595703125,20.0805625915527
"254","District de Martigny",2307,"2026-07-25",17.9765071868896,20.3578777313232
"255","District de Martigny",2307,"2026-07-26",13.6572160720825,15.8228693008423
"256","District de Sion",2312,"2026-07-22",14.8409013748169,19.7719898223877
"257","District de Sion",2312,"2026-07-23",15.2883386611938,20.292200088501
"258","District de Sion",2312,"2026-07-24",16.7493362426758,21.5096187591553
"259","District de Sion",2312,"2026-07-25",17.4076309204102,21.7403907775879
"260","District de Sion",2312,"2026-07-26",12.8874664306641,16.8945713043213
"261","District de Saint-Maurice",2310,"2026-07-22",13.6035823822021,17.5548439025879
"262","District de Saint-Maurice",2310,"2026-07-23",14.1666259765625,18.2842960357666
"263","District de Saint-Maurice",2310,"2026-07-24",15.5490970611572,19.3281726837158
"264","District de Saint-Maurice",2310,"2026-07-25",16.544979095459,20.1816272735596
"265","District de Saint-Maurice",2310,"2026-07-26",12.2941598892212,15.592381477356
"266","District de Conthey",2302,"2026-07-22",13.8994922637939,15.6389255523682
"267","District de Conthey",2302,"2026-07-23",14.3515825271606,16.1495780944824
"268","District de Conthey",2302,"2026-07-24",15.7177810668945,17.3872776031494
"269","District de Conthey",2302,"2026-07-25",16.2572212219238,17.8184051513672
"270","District de Conthey",2302,"2026-07-26",11.9969530105591,13.4064683914185
"271","District d'Hérens",2305,"2026-07-22",9.39541625976562,14.1815853118896
"272","District d'Hérens",2305,"2026-07-23",9.364914894104,14.5133209228516
"273","District d'Hérens",2305,"2026-07-24",11.3070917129517,16.0198936462402
"274","District d'Hérens",2305,"2026-07-25",11.8560771942139,16.5135383605957
"275","District d'Hérens",2305,"2026-07-26",8.18943119049072,12.2555723190308
"276","Bezirk Leuk",2306,"2026-07-22",11.5524339675903,15.9012622833252
"277","Bezirk Leuk",2306,"2026-07-23",11.6685361862183,16.2274055480957
"278","Bezirk Leuk",2306,"2026-07-24",13.4104204177856,17.5803966522217
"279","Bezirk Leuk",2306,"2026-07-25",14.1668043136597,18.1824970245361
"280","Bezirk Leuk",2306,"2026-07-26",10.2132654190063,13.718560218811
"281","District de la Broye",1001,"2026-07-22",20.6415367126465,20.7668476104736
"282","District de la Broye",1001,"2026-07-23",21.219352722168,21.2979068756104
"283","District de la Broye",1001,"2026-07-24",21.4881381988525,21.5561103820801
"284","District de la Broye",1001,"2026-07-25",22.9645118713379,22.9706382751465
"285","District de la Broye",1001,"2026-07-26",21.2159061431885,21.3693141937256
"286","Distretto di Vallemaggia",2108,"2026-07-22",14.1475133895874,16.724250793457
"287","Distretto di Vallemaggia",2108,"2026-07-23",14.5897483825684,17.5321388244629
"288","Distretto di Vallemaggia",2108,"2026-07-24",14.9186763763428,17.352783203125
"289","Distretto di Vallemaggia",2108,"2026-07-25",14.1810331344604,16.4846057891846
"290","Distretto di Vallemaggia",2108,"2026-07-26",13.7130279541016,15.9577379226685
"291","District de Sierre",2311,"2026-07-22",11.4935417175293,18.4556102752686
"292","District de Sierre",2311,"2026-07-23",11.6141748428345,18.9547729492188
"293","District de Sierre",2311,"2026-07-24",13.3763303756714,20.1368503570557
"294","District de Sierre",2311,"2026-07-25",13.9657373428345,20.5101222991943
"295","District de Sierre",2311,"2026-07-26",9.99401950836182,15.7302646636963
"296","District de la Glâne",1002,"2026-07-22",18.7199821472168,18.7603778839111
"297","District de la Glâne",1002,"2026-07-23",19.6359462738037,19.6575984954834
"298","District de la Glâne",1002,"2026-07-24",20.1781635284424,20.1906719207764
"299","District de la Glâne",1002,"2026-07-25",22.1778583526611,22.1483573913574
"300","District de la Glâne",1002,"2026-07-26",19.5259780883789,19.5989551544189
"301","District de la Veveyse",1007,"2026-07-22",17.4555377960205,17.7854785919189
"302","District de la Veveyse",1007,"2026-07-23",18.2923622131348,18.6628799438477
"303","District de la Veveyse",1007,"2026-07-24",19.1589164733887,19.4308547973633
"304","District de la Veveyse",1007,"2026-07-25",21.2030239105225,21.4207153320312
"305","District de la Veveyse",1007,"2026-07-26",17.4610576629639,17.8179206848145
"306","Bezirk Schaffhausen",1403,"2026-07-22",19.0395698547363,19.2397308349609
"307","Bezirk Schaffhausen",1403,"2026-07-23",18.6612529754639,18.8978118896484
"308","Bezirk Schaffhausen",1403,"2026-07-24",19.3060665130615,19.5360794067383
"309","Bezirk Schaffhausen",1403,"2026-07-25",22.9137554168701,23.0922756195068
"310","Bezirk Schaffhausen",1403,"2026-07-26",20.7203941345215,20.8859233856201
"311","Bezirk See / District du Lac",1005,"2026-07-22",20.1233787536621,20.1253471374512
"312","Bezirk See / District du Lac",1005,"2026-07-23",20.3916320800781,20.3735542297363
"313","Bezirk See / District du Lac",1005,"2026-07-24",20.9753036499023,20.9661045074463
"314","Bezirk See / District du Lac",1005,"2026-07-25",21.998405456543,21.988883972168
"315","Bezirk See / District du Lac",1005,"2026-07-26",20.3082714080811,20.2834987640381
"316","Distretto di Leventina",2103,"2026-07-22",12.4615802764893,14.5554447174072
"317","Distretto di Leventina",2103,"2026-07-23",12.432520866394,14.6575784683228
"318","Distretto di Leventina",2103,"2026-07-24",13.7051954269409,15.4881238937378
"319","Distretto di Leventina",2103,"2026-07-25",13.3902111053467,15.0424661636353
"320","Distretto di Leventina",2103,"2026-07-26",12.2523822784424,14.030463218689
"321","Kanton Basel-Stadt",1200,"2026-07-22",20.2756652832031,20.4162521362305
"322","Kanton Basel-Stadt",1200,"2026-07-23",20.3242111206055,20.5613460540771
"323","Kanton Basel-Stadt",1200,"2026-07-24",21.0816974639893,21.1585350036621
"324","Kanton Basel-Stadt",1200,"2026-07-25",24.4683227539062,24.3876056671143
"325","Kanton Basel-Stadt",1200,"2026-07-26",23.7435188293457,23.8641948699951
"326","Bezirk Lebern",1107,"2026-07-22",18.6979312896729,19.1728572845459
"327","Bezirk Lebern",1107,"2026-07-23",18.5958919525146,19.0818691253662
"328","Bezirk Lebern",1107,"2026-07-24",19.6951389312744,20.0660858154297
"329","Bezirk Lebern",1107,"2026-07-25",21.5814056396484,21.7487239837646
"330","Bezirk Lebern",1107,"2026-07-26",18.5434551239014,18.8904895782471
"331","Kanton Obwalden",600,"2026-07-22",13.8254079818726,14.3078422546387
"332","Kanton Obwalden",600,"2026-07-23",14.1276979446411,14.6275043487549
"333","Kanton Obwalden",600,"2026-07-24",15.2816743850708,15.7325296401978
"334","Kanton Obwalden",600,"2026-07-25",19.0360946655273,19.5359935760498
"335","Kanton Obwalden",600,"2026-07-26",14.8397836685181,15.3030614852905
"336","Distretto di Bellinzona",2101,"2026-07-22",18.4087390899658,20.4670791625977
"337","Distretto di Bellinzona",2101,"2026-07-23",19.2306385040283,21.3848094940186
"338","Distretto di Bellinzona",2101,"2026-07-24",19.0894374847412,21.1918659210205
"339","Distretto di Bellinzona",2101,"2026-07-25",18.5754776000977,20.4819946289062
"340","Distretto di Bellinzona",2101,"2026-07-26",17.7196884155273,19.4906330108643
"341","District d'Entremont",2303,"2026-07-22",9.3921709060669,11.1112337112427
"342","District d'Entremont",2303,"2026-07-23",9.37345695495605,11.250732421875
"343","District d'Entremont",2303,"2026-07-24",11.4577875137329,13.0973787307739
"344","District d'Entremont",2303,"2026-07-25",11.8730907440186,13.6064157485962
"345","District d'Entremont",2303,"2026-07-26",8.25608062744141,9.82807731628418
"346","Bezirk Schleitheim",1404,"2026-07-22",18.2345180511475,18.2948417663574
"347","Bezirk Schleitheim",1404,"2026-07-23",18.0523242950439,18.0415344238281
"348","Bezirk Schleitheim",1404,"2026-07-24",18.8907337188721,18.9384002685547
"349","Bezirk Schleitheim",1404,"2026-07-25",22.2199382781982,22.3260536193848
"350","Bezirk Schleitheim",1404,"2026-07-26",20.2297840118408,20.1186237335205
"351","Bezirk Goms",2304,"2026-07-22",7.41666126251221,10.2942276000977
