"dist_num","mean","median","p75","p90","p95","p975","p99"
"1406",0.050323494974925,0.0325436212733778,0.0705153680497959,0.122241362112303,0.16053301967241,0.195258547537107,0.225999599745635
"1501",0.0469268860642432,0.029425399576882,0.0704487442297106,0.118639509213236,0.145960791913707,0.170356789476856,0.199881988231084
"1502",0.0444903127663503,0.0219431572941097,0.066085587915212,0.120295916109274,0.157377874481975,0.192923189979706,0.232026062390666
"1503",0.0458025083387207,0.0276934601599286,0.0690664992719974,0.117123792251524,0.1500856623984,0.179712953887293,0.205827280156839
"1600",0.0524739735681181,0.0412461888621376,0.0810685405551864,0.120404484682657,0.137465410292299,0.154978097057013,0.175881583410087
"1721",0.0540901396906814,0.040231113680551,0.0818807823230348,0.123619876501678,0.152297524354252,0.172940841989597,0.191790846531403
"1722",0.0558816910287954,0.0448009905722039,0.0833465608570541,0.124753012130276,0.147714454613519,0.167399647504504,0.190459216481777
"1723",0.0415582041072382,0.0173924067990264,0.0592867140882969,0.122799319139662,0.168614019733605,0.199779450855069,0.236246913934011
"1724",0.0430333210542221,0.0277738848323909,0.0631219835758281,0.107664220563774,0.135053132117739,0.158527688982835,0.187636657074943
"1725",0.0463978986362662,0.0415827324643116,0.0735967605443949,0.0972550162896947,0.107452321092296,0.11340752638496,0.121832831059875
"1726",0.0386043910571445,0.018885854496924,0.0541061282501907,0.108644376303924,0.142652883375017,0.177656826799769,0.198647832344458
"1727",0.0438605643780251,0.0284257884559439,0.0657923082191046,0.11028923363716,0.138248023659825,0.160777557411938,0.184951488147185
"1728",0.049227850355113,0.0339232971268496,0.0743705225349965,0.121788612642987,0.148952583853213,0.179047810167891,0.198457531835356
"1841",0.0455862740528143,0.0358184598976797,0.0713765366157198,0.10316450103709,0.123038014616898,0.141399688570272,0.155598964194187
"1842",0.04415529965617,0.036294197279378,0.0644807012288229,0.0990705492900569,0.121426550089787,0.131032557999205,0.14482416994392
"1843",0.0368207990827796,0.030069677545802,0.0544234833617392,0.0819675255513735,0.09663841206488,0.106443369355729,0.120452445528966
"1844",0.0348939619733959,0.0259830959319213,0.0538880158947467,0.0805218273170759,0.10055172619102,0.110344524697878,0.124524913969259
"1845",0.0419924239381646,0.032539428880497,0.0657819105899112,0.095440481808303,0.115098446583417,0.128083008726644,0.145022892017626
"1846",0.0675921529529828,0.0724500446834378,0.103549802205294,0.118985747732664,0.121197397586608,0.121826982887097,0.121897646995478
"1847",0.047974818285299,0.0393570240231735,0.0723815024332249,0.107802554787261,0.127427779352923,0.137167572386237,0.151684623051786
"1848",0.0424049391877585,0.0327323425522489,0.0658623649658994,0.0980020232956439,0.119008157677468,0.132292858977095,0.150673013660887
"1849",0.0338566628406539,0.0216109816454446,0.0517714357102427,0.0851654058633423,0.10608447845946,0.12860373725786,0.152521066483993
"1850",0.0409301070378907,0.0197976700339214,0.0581238526819791,0.116890111350411,0.158767470669,0.180122436164252,0.20951515709905
"1851",0.0693628115806439,0.0630684738290207,0.106151282641574,0.138915713753838,0.154415593558053,0.167278112009299,0.180708156715524
"1901",0.049157522653375,0.0321493121150201,0.0701647988602804,0.11914639159745,0.157433630854674,0.187488858268796,0.216211432857803
"1902",0.0465731980395352,0.0288922839844654,0.0649655881863291,0.12378606774404,0.155817871837336,0.188119671010819,0.208817512549825
"1903",0.0565095176663396,0.0436523249114557,0.0832080724802782,0.12860555461446,0.156851602013156,0.185108197782319,0.19917357858624
"1904",0.044111438986642,0.0242605333895805,0.0610869441814916,0.119683763239959,0.158332350680152,0.198982838570011,0.223249115244009
"1905",0.0681276590325574,0.0622174056696587,0.101621890165532,0.135063803476337,0.152742456869095,0.168054858516303,0.180465619300233
"1906",0.0546904954866753,0.0373883597683212,0.0802272962037553,0.131441522276548,0.162090345098183,0.191820486672951,0.217732514219196
"1907",0.0562251256517964,0.0438415136371942,0.082734298149017,0.12475680740852,0.153249593019386,0.179286655933889,0.200002830872989
"1908",0.0487183547719364,0.0310664475436353,0.0707805935203268,0.12505380907897,0.15880048346304,0.198390748990156,0.221107309220876
"1909",0.0591373630237875,0.0445634857455555,0.0891725316580131,0.135646742161611,0.162511328535561,0.186337968523981,0.206227042220316
"1910",0.0529670465970192,0.0364569159905403,0.0755305824874844,0.125602918927636,0.156494538991617,0.189440286822376,0.217196051939713
"1911",0.0562978655484592,0.0263868082499101,0.0813761110142785,0.157067127138267,0.222162460751589,0.260460253628597,0.289563188090966
"2011",0.044300880311147,0.0254305254590468,0.0646365537171326,0.116884013150277,0.155309678948316,0.19010909039173,0.219326441478752
"2012",0.0543248177305302,0.0398002632142635,0.079757290838102,0.130407178022806,0.159835593355183,0.190149542937267,0.207958660308783
